"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
57579,"University of Connecticut","CONN","CONN00034020","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1901,9,24,"","Hartford","South Windsor","South Windsor",0,41.83222,-72.57027,20000,1901-09-24,1968
57580,"University of Connecticut","CONN","CONN00034021","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1905,8,24,"","Hartford","East Hartford","Laurel Park Hill (Spencer Hill)",0,41.78222,-72.6125,20000,1905-08-24,1968
57582,"University of Connecticut","CONN","CONN00034023","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1933,9,28,"","New Haven","New Haven","New Haven",0,41.31,-72.92416,NA,1933-09-28,1933
57584,"University of Connecticut","CONN","CONN00034025","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1937,9,9,"","Hartford","Granby","Granby",0,41.96222,-72.84,NA,1937-09-09,1968
57587,"University of Connecticut","CONN","CONN00034028","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1892,9,20,"","New Haven","Milford","Milford",0,41.22416,-73.06027,NA,1892-09-20,1933
57590,"University of Connecticut","CONN","CONN00034065","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1903,7,26,"","New Haven","Milford","Milford",0,41.22416,-73.06027,NA,1903-07-26,1933
57597,"University of Connecticut","CONN","CONN00034073","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1946,10,6,"","Middlesex","Durham","Durham",0,41.46027,-72.6825,NA,1946-10-06,1946
57599,"University of Connecticut","CONN","CONN00034075","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1953,10,7,"","Hartford","Granby","Granby",0,41.96222,-72.84,NA,1953-10-07,1968
57600,"University of Connecticut","CONN","CONN00034076","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1953,9,3,"","Hartford","South Windsor","South Windsor",0,41.83222,-72.57027,20000,1953-09-03,1968
57602,"University of Connecticut","CONN","CONN00034078","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1953,10,4,"","Hartford","Burlington","Burlington",0,41.75861,-72.95833,20000,1953-10-04,1968
57614,"University of Connecticut","CONN","CONN00034090","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1968,10,11,"","Hartford","Burlington","Burlington",0,41.75861,-72.95833,NA,1968-10-11,1968
57615,"University of Connecticut","CONN","CONN00034091","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1899,9,1,"","Hartford","Newington","Newington",0,41.68722,-72.73055,NA,1899-09-01,1968
57616,"University of Connecticut","CONN","CONN00034092","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1937,9,16,"","Hartford","Granby","Granby",0,41.96222,-72.84,NA,1937-09-16,1968
57617,"University of Connecticut","CONN","CONN00034093","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1937,9,25,"","Hartford","Suffield","Suffield",0,41.98333,-72.69166,NA,1937-09-25,1968
57621,"University of Connecticut","CONN","CONN00034097","Asterales","Asteraceae","Aster leavis","Aster","leavis","","",1896,10,18,"","New Haven","Milford","Milford",0,41.22416,-73.06027,NA,1896-10-18,1933
57637,"University of Connecticut","CONN","CONN00034131","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1946,10,6,"","Middlesex","Durham","Durham",0,41.46027,-72.6825,NA,1946-10-06,1946
57668,"University of Connecticut","CONN","CONN00034162","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1892,9,12,"","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1892-09-12,1902
57669,"University of Connecticut","CONN","CONN00034163","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1892,9,17,"","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1892-09-17,1902
57677,"University of Connecticut","CONN","CONN00034171","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1897,9,22,"","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1897-09-22,1902
57683,"University of Connecticut","CONN","CONN00034178","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1897,9,29,"","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,NA,1897-09-29,1902
57685,"University of Connecticut","CONN","CONN00034180","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1902,9,24,"","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1902-09-24,1902
57689,"University of Connecticut","CONN","CONN00034184","Asterales","Asteraceae","Aster lateriflorus","Aster","lateriflorus","","",1892,9,15,"","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1892-09-15,1902
57701,"University of Connecticut","CONN","CONN00034215","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1929,9,10,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1929-09-10,1968
57702,"University of Connecticut","CONN","CONN00034216","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1892,9,19,"","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1892-09-19,1892
57704,"University of Connecticut","CONN","CONN00034218","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1932,9,12,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1932-09-12,1968
57705,"University of Connecticut","CONN","CONN00034219","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1933,9,17,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1933-09-17,1968
57706,"University of Connecticut","CONN","CONN00034220","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1968,10,15,"","New London","North Stonington","North Stonington",0,41.46944,-71.87194,NA,1968-10-15,1968
57707,"University of Connecticut","CONN","CONN00034221","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",NA,NA,NA,"","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,NA,NA,1968
57729,"University of Connecticut","CONN","CONN00034259","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1932,10,9,"","New London","Waterford, Harrisons","Harrisons Landing, Waterford",0,41.38666,-72.10083,20000,1932-10-09,1968
57734,"University of Connecticut","CONN","CONN00034264","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1940,9,22,"","New London","Sprague, Baltic","Baltic",0,41.61694,-72.085,5000,1940-09-22,1968
57736,"University of Connecticut","CONN","CONN00034266","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1932,9,12,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1932-09-12,1968
57737,"University of Connecticut","CONN","CONN00034267","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1940,9,12,"","New London","Lyme","Selden Cove",0,41.41166,-72.41611,20000,1940-09-12,1968
57744,"University of Connecticut","CONN","CONN00034275","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1932,9,12,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1932-09-12,1968
57745,"University of Connecticut","CONN","CONN00034276","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1939,9,20,"","New London","Lebanon","Lebanon",0,41.6325,-72.24055,NA,1939-09-20,1968
57746,"University of Connecticut","CONN","CONN00034277","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1892,9,10,"","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1892-09-10,1892
57748,"University of Connecticut","CONN","CONN00034279","Asterales","Asteraceae","Aster linariifolius","Aster","linariifolius","","",1963,10,7,"","New London","Stonington, Mystic","Mystic",0,41.35416,-71.96694,20000,1963-10-07,1968
57755,"University of Connecticut","CONN","CONN00034310","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1937,10,13,"flowering","Fairfield","Ridgefield","Ridgefield",0,41.30527,-73.50194,NA,1937-10-13,1937
57757,"University of Connecticut","CONN","CONN00034312","Asterales","Asteraceae","Aster cordifolius","Aster","cordifolius","","",1892,9,15,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1892-09-15,1937
57758,"University of Connecticut","CONN","CONN00034313","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1937,10,13,"flowering","Fairfield","Danbury","Danbury",0,41.40222,-73.47166,NA,1937-10-13,1937
57759,"University of Connecticut","CONN","CONN00034314","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1931,9,24,"flowering","Fairfield","Redding","Redding",0,41.30444,-73.39333,NA,1931-09-24,1937
57760,"University of Connecticut","CONN","CONN00034315","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1910,9,17,"flowering","New Haven","New Haven","New Haven",0,41.31,-72.92416,NA,1910-09-17,1910
57763,"University of Connecticut","CONN","CONN00034318","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1937,10,13,"flowering","Fairfield","Danbury","Danbury",0,41.40222,-73.47166,NA,1937-10-13,1937
57764,"University of Connecticut","CONN","CONN00034319","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1912,9,16,"flowering","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1912-09-16,1937
57765,"University of Connecticut","CONN","CONN00034320","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1892,9,27,"flowering","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1892-09-27,1937
57766,"University of Connecticut","CONN","CONN00034321","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1910,9,17,"flowering","New Haven","West Haven","West Haven",0,41.27388,-72.96833,NA,1910-09-17,1910
57767,"University of Connecticut","CONN","CONN00034322","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1953,9,24,"flowering","Litchfield","Barkhamsted","Barkhamsted",0,41.92916,-72.97277,NA,1953-09-24,1953
57768,"University of Connecticut","CONN","CONN00034323","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1910,9,17,"flowering","New Haven","West Haven","West Haven",0,41.27388,-72.96833,NA,1910-09-17,1910
57769,"University of Connecticut","CONN","CONN00034324","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1893,10,3,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1893-10-03,1937
57770,"University of Connecticut","CONN","CONN00034325","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1893,10,3,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1893-10-03,1937
57771,"University of Connecticut","CONN","CONN00034326","Asterales","Asteraceae","Aster lowrieanus","Aster","lowrieanus","","",1910,9,25,"flowering","New Haven","Prospect","Prospect",0,41.49944,-72.97583,NA,1910-09-25,1910
57772,"University of Connecticut","CONN","CONN00034332","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1904,7,29,"","Litchfield","Salisbury","Long Pond, Salisbury",0,41.93805,-73.455,20000,1904-07-29,1953
57773,"University of Connecticut","CONN","CONN00034333","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1903,7,24,"","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,NA,1903-07-24,1903
57774,"University of Connecticut","CONN","CONN00034334","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1893,8,30,"","Fairfield","Trumbull","Trumbull",0,41.25805,-73.2075,NA,1893-08-30,1903
57775,"University of Connecticut","CONN","CONN00034335","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1892,9,7,"","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,NA,1892-09-07,1903
57776,"University of Connecticut","CONN","CONN00034336","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1892,9,7,"","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,NA,1892-09-07,1903
57777,"University of Connecticut","CONN","CONN00034337","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1918,7,25,"","New Haven","Wolcott","Wolcott",0,41.60111,-72.97555,NA,1918-07-25,1945
57778,"University of Connecticut","CONN","CONN00034338","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1927,8,14,"","Litchfield","Colebrook","Colebrook",0,42.00138,-73.08333,NA,1927-08-14,1953
57779,"University of Connecticut","CONN","CONN00034339","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1941,8,1,"","New Haven","Meriden","West Peak, Meriden",0,41.56222,-72.84416,5000,1941-08-01,1945
57780,"University of Connecticut","CONN","CONN00034340","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1898,9,1,"","Hartford","Windsor","Windsor",0,41.875,-72.66666,NA,1898-09-01,1913
57781,"University of Connecticut","CONN","CONN00034341","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1903,9,2,"","Middlesex","Middletown","Middletown",0,41.54833,-72.65416,NA,1903-09-02,1940
57782,"University of Connecticut","CONN","CONN00034342","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1905,9,15,"","Middlesex","Durham","Durham",0,41.46027,-72.6825,NA,1905-09-15,1940
57783,"University of Connecticut","CONN","CONN00034343","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1939,9,4,"","Middlesex","Haddam","Haddam",0,41.46611,-72.54472,NA,1939-09-04,1940
57784,"University of Connecticut","CONN","CONN00034344","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1930,8,28,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1930-08-28,1934
57785,"University of Connecticut","CONN","CONN00034345","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1940,7,29,"","Middlesex","Durham","Durham",0,41.46027,-72.6825,NA,1940-07-29,1940
57786,"University of Connecticut","CONN","CONN00034346","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1934,8,14,"","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,NA,1934-08-14,1934
57787,"University of Connecticut","CONN","CONN00034347","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1930,10,3,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1930-10-03,1934
57789,"University of Connecticut","CONN","CONN00034349","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1915,7,22,"","New Haven","Branford","Branford",0,41.27777,-72.80027,NA,1915-07-22,1945
57790,"University of Connecticut","CONN","CONN00034350","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1913,9,13,"","Hartford","Burlington","Burlington",0,41.75861,-72.95833,NA,1913-09-13,1913
57792,"University of Connecticut","CONN","CONN00034352","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1901,8,29,"","Litchfield","Salisbury","Salisbury",0,41.985,-73.42277,NA,1901-08-29,1953
57793,"University of Connecticut","CONN","CONN00034353","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1901,8,1,"","Hartford","Glastonbury","Glastonbury",0,41.68694,-72.54527,NA,1901-08-01,1913
57794,"University of Connecticut","CONN","CONN00034354","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1945,8,19,"","New Haven","Guilford","Guilford",0,41.32833,-72.68833,NA,1945-08-19,1945
57795,"University of Connecticut","CONN","CONN00034355","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1901,8,1,"","Hartford","Glastonbury","Glastonbury",0,41.68694,-72.54527,NA,1901-08-01,1913
57797,"University of Connecticut","CONN","CONN00034357","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1930,10,9,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1930-10-09,1934
57799,"University of Connecticut","CONN","CONN00034359","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1933,9,13,"","New London","Groton","Groton",0,41.34583,-72.03027,NA,1933-09-13,1934
57800,"University of Connecticut","CONN","CONN00034360","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1903,6,21,"","Litchfield","Cornwall, West Cornwall","West Cornwall",0,41.87138,-73.36222,20000,1903-06-21,1953
57801,"University of Connecticut","CONN","CONN00034361","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1898,9,1,"","Hartford","Windsor","Windsor",0,41.875,-72.66666,NA,1898-09-01,1913
57803,"University of Connecticut","CONN","CONN00034363","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1900,8,6,"","New Haven","Branford","Branford",0,41.27777,-72.80027,NA,1900-08-06,1945
57804,"University of Connecticut","CONN","CONN00034364","Asterales","Asteraceae","Aster macrophyllus","Aster","macrophyllus","","",1904,9,25,"","Litchfield","Plymouth","Plymouth",0,41.66638,-73.02694,NA,1904-09-25,1953
