"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
68684,"University of Connecticut","CONN","CONN00061601","Lamiales","Lamiaceae","Scutellaria parvula","Scutellaria","parvula","","",1942,6,2,"flowering","New Haven","East Haven","East Haven",0,41.29555,-72.86305,20000,1942-06-02,1942
68685,"University of Connecticut","CONN","CONN00061602","Lamiales","Lamiaceae","Scutellaria parvula","Scutellaria","parvula","","",1906,7,2,"","Litchfield","Salisbury","Salisbury",0,41.985,-73.42277,5000,1906-07-02,1942
69188,"University of Connecticut","CONN","CONN00062382","","Anthocerotaceae","Anthoceros laevis","Anthoceros","laevis","","",1947,10,7,"","Tolland","Mansfield","Coney Rock",0,41.79666,-72.20194,1000,1947-10-07,1961
69389,"University of Connecticut","CONN","CONN00062627","","Polytrichaceae","Polytrichum juniperinum","Polytrichum","juniperinum","","",1961,11,5,"sterile/vegetative","Middlesex","Middletown","Middletown",0,41.54833,-72.65416,20000,1961-11-05,1961
69390,"University of Connecticut","CONN","CONN00062628","","Polytrichaceae","Polytrichum juniperinum","Polytrichum","juniperinum","","",1959,5,24,"fruiting","Hartford","Canton","Childrens Museum, West Hartford",0,41.76638,-72.73764,20000,1959-05-24,1961
69485,"University of Connecticut","CONN","CONN00062815","Solanales","Solanaceae","Capsicum annuum","Capsicum","annuum","","",1917,9,19,"fruiting-ripe","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1917-09-19,1917
69488,"University of Connecticut","CONN","CONN00062818","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1932,9,16,"flowering-immature","New Haven","Ansonia","Ansonia",0,41.34333,-73.06916,20000,1932-09-16,1942
69489,"University of Connecticut","CONN","CONN00062819","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1909,7,24,"flowering-mature","Tolland","Mansfield, Storrs","Botanic Garden, University of Connecticut",0,41.80916,-72.25416,5000,1909-07-24,1942
69490,"University of Connecticut","CONN","CONN00062820","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1842,7,8,"flowering-immature","New Haven","East Haven","East Haven",0,41.29555,-72.86305,20000,1842-07-08,1942
69491,"University of Connecticut","CONN","CONN00062821","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1896,7,29,"flowering-mature","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46166,2000,1896-07-29,1942
69492,"University of Connecticut","CONN","CONN00062822","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1942,6,26,"flowering-mature","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46166,2000,1942-06-26,1942
69493,"University of Connecticut","CONN","CONN00062823","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1908,9,4,"flowering-mature","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1908-09-04,1942
69494,"University of Connecticut","CONN","CONN00062824","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1920,10,20,"flowering-mature","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,20000,1920-10-20,1942
69495,"University of Connecticut","CONN","CONN00062825","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1922,8,31,"fruiting-ripe","Hartford","South Windsor","South Windsor",0,41.83222,-72.57027,20000,1922-08-31,1942
69496,"University of Connecticut","CONN","CONN00062826","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",1906,8,23,"flowering-immature","Litchfield","Salisbury","Salisbury",0,41.985,-73.42277,5000,1906-08-23,1942
69497,"University of Connecticut","CONN","CONN00062827","Solanales","Solanaceae","Solanum rostratum","Solanum","rostratum","","",NA,NA,NA,"flowering-mature","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,20000,NA,1942
69499,"University of Connecticut","CONN","CONN00062850","Solanales","Solanaceae","Solanum tuberosum","Solanum","tuberosum","","",1890,7,7,"flowering-mature","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1890-07-07,1890
69504,"University of Connecticut","CONN","CONN00062871","Malpighiales","Violaceae","Viola domestica","Viola","domestica","","",1937,9,1,"sterile/vegetative","New Haven","New Haven","New Haven",0,41.31,-72.92416,20000,1937-09-01,1939
69505,"University of Connecticut","CONN","CONN00062872","Malpighiales","Violaceae","Viola domestica","Viola","domestica","","",1937,10,25,"fruiting-ripe","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,20000,1937-10-25,1939
69506,"University of Connecticut","CONN","CONN00062873","Vitales","Vitaceae","Parthenocissus vitacea","Parthenocissus","vitacea","","",1929,7,4,"sterile/vegetative","Middlesex","East Hampton","Hurd State Park",0,41.51972,-72.54361,20000,1929-07-04,1942
69712,"University of Connecticut","CONN","CONN00063411","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1904,5,26,"flowering","Tolland","Stafford","Stafford",0,41.98333,-72.31611,20000,1904-05-26,1932
69713,"University of Connecticut","CONN","CONN00063412","Rosales","Rosaceae","Crataegus rotundifolia","Crataegus","rotundifolia","","",1913,8,20,"fruiting","New London","Stonington","Stonington",0,41.365,-71.90722,4000,1913-08-20,1932
69714,"University of Connecticut","CONN","CONN00063413","Rosales","Rosaceae","Crataegus forbesae","Crataegus","forbesae","","",1908,5,23,"flowering","New London","New London","New London",0,41.35583,-72.09944,20000,1908-05-23,1908
69721,"University of Connecticut","CONN","CONN00063640","Caryophyllales","Cactaceae","Opuntia vulgaris","Opuntia","vulgaris","","",1906,5,10,"sterile/vegetative","Windham","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1906-05-10,1941
69722,"University of Connecticut","CONN","CONN00063641","Caryophyllales","Cactaceae","Opuntia vulgaris","Opuntia","vulgaris","","",1904,9,10,"sterile/vegetative","Fairfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1904-09-10,1941
23673,"University of Connecticut","CONN","CONN00063663","Asterales","Asteraceae","Senecio balsamitae","Senecio","balsamitae","","",1904,6,14,"flowering/fruiting","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,5000,1904-06-14,1904
69740,"University of Connecticut","CONN","CONN00063697","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1915,8,19,"","Middlesex","Killingworth","Killingworth",0,41.38055,-72.57694,20000,1915-08-19,1915
69742,"University of Connecticut","CONN","CONN00063699","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1898,7,20,"","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,20000,1898-07-20,1915
69743,"University of Connecticut","CONN","CONN00063700","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1904,8,0,"","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,20000,NA,1915
69744,"University of Connecticut","CONN","CONN00063701","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1904,7,21,"","Hartford","East Hartford","East Hartford",0,41.78222,-72.61194,20000,1904-07-21,1915
69745,"University of Connecticut","CONN","CONN00063702","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1914,8,6,"","Middlesex","East Haddam","East Haddam",0,41.45305,-72.46166,2000,1914-08-06,1915
69748,"University of Connecticut","CONN","CONN00063705","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1910,7,19,"","New London","Voluntown","Beach Pond",0,41.58111,-71.81722,4000,1910-07-19,1915
69750,"University of Connecticut","CONN","CONN00063707","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1903,7,30,"","Hartford","Southington","Southington",0,41.605,-72.87972,5000,1903-07-30,1915
69754,"University of Connecticut","CONN","CONN00063711","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1909,8,24,"","New London","East Lyme","Town of East Lyme",0,41.35305,-72.23,20000,1909-08-24,1915
69758,"University of Connecticut","CONN","CONN00063715","Poales","Xyridaceae","Xyris flexuosa","Xyris","flexuosa","","",1910,8,12,"","New London","Groton","Poquonnock Lake",0,41.35,-72.03333,20000,1910-08-12,1915
70358,"University of Connecticut","CONN","CONN00064643","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1903,8,10,"flowering","Tolland","Mansfield, Storrs","Storrs",0,41.80833,-72.25,5000,1903-08-10,1928
70359,"University of Connecticut","CONN","CONN00064644","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1927,7,24,"flowering","New London","Groton","Groton",0,41.34583,-72.03027,5000,1927-07-24,1928
70360,"University of Connecticut","CONN","CONN00064645","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1927,8,16,"fruiting","New London","Groton","Groton",0,41.34583,-72.03027,5000,1927-08-16,1928
70361,"University of Connecticut","CONN","CONN00064646","Fabales","Fabaceae","Amphicarpaea pitcheri","Amphicarpaea","pitcheri","","",1897,9,5,"fruiting-ripe","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,5000,1897-09-05,1932
70362,"University of Connecticut","CONN","CONN00064647","Fabales","Fabaceae","Amphicarpaea pitcheri","Amphicarpaea","pitcheri","","",1929,7,29,"flowering","New London","Groton","Groton",0,41.34583,-72.03027,5000,1929-07-29,1932
70363,"University of Connecticut","CONN","CONN00064648","Fabales","Fabaceae","Amphicarpaea pitcheri","Amphicarpaea","pitcheri","","",1914,9,6,"flowering/fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,5000,1914-09-06,1932
70364,"University of Connecticut","CONN","CONN00064649","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1904,6,12,"juvenile","New Haven","Oxford","Oxford",0,41.43,-73.13527,5000,1904-06-12,1928
70367,"University of Connecticut","CONN","CONN00064652","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1928,9,9,"fruiting-ripe","Tolland","Mansfield","Fenton River Valley",0,41.79416,-72.20972,5000,1928-09-09,1928
70368,"University of Connecticut","CONN","CONN00064653","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1900,8,25,"flowering","Hartford","Manchester","South Manchester",0,41.77583,-72.52194,20000,1900-08-25,1928
70369,"University of Connecticut","CONN","CONN00064654","Fabales","Fabaceae","Amphicarpaea comosa","Amphicarpaea","comosa","","",1903,8,11,"flowering/fruiting","Litchfield","Salisbury","Twin Lakes",0,42.02083,-73.39166,5000,1903-08-11,1903
70371,"University of Connecticut","CONN","CONN00064656","Fabales","Fabaceae","Amphicarpaea pitcheri","Amphicarpaea","pitcheri","","",1932,9,2,"flowering","New London","New London","Connecticut College",0,41.3825,-72.10861,5000,1932-09-02,1932
70372,"University of Connecticut","CONN","CONN00064657","Fabales","Fabaceae","Amphicarpaea comosa","Amphicarpaea","comosa","","",1892,9,28,"fruiting-developing","Fairfield","Fairfield","Fairfield",0,41.17583,-73.2725,20000,1892-09-28,1903
70373,"University of Connecticut","CONN","CONN00064658","Fabales","Fabaceae","Amphicarpaea comosa","Amphicarpaea","comosa","","",1893,8,25,"flowering","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,20000,1893-08-25,1903
70374,"University of Connecticut","CONN","CONN00064659","Fabales","Fabaceae","Amphicarpaea comosa","Amphicarpaea","comosa","","",1893,5,29,"juvenile","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,20000,1893-05-29,1903
70375,"University of Connecticut","CONN","CONN00064660","Fabales","Fabaceae","Amphicarpaea comosa","Amphicarpaea","comosa","","",1893,8,28,"flowering","Fairfield","Stratford","Stratford",0,41.20444,-73.13027,20000,1893-08-28,1903
70377,"University of Connecticut","CONN","CONN00064662","Fabales","Fabaceae","Amphicarpaea pitcheri","Amphicarpaea","pitcheri","","",1911,9,6,"flowering","Middlesex","Chester","Chester",0,41.40222,-72.48305,NA,1911-09-06,1932
70378,"University of Connecticut","CONN","CONN00064663","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1895,8,0,"flowering","Hartford","Hartford","South Meadows",0,41.73833,-72.66444,20000,NA,1928
70379,"University of Connecticut","CONN","CONN00064664","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1880,8,0,"flowering","Hartford","South Windsor","South Windsor",0,41.83222,-72.57027,20000,NA,1928
70380,"University of Connecticut","CONN","CONN00064665","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1906,9,3,"flowering","Hartford","South Windsor","South Windsor",0,41.83222,-72.57027,20000,1906-09-03,1928
70381,"University of Connecticut","CONN","CONN00064666","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1913,8,31,"flowering/fruiting","Hartford","Windsor","Rainbow",0,41.91805,-72.69305,5000,1913-08-31,1928
70382,"University of Connecticut","CONN","CONN00064667","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1913,8,31,"flowering/fruiting","Hartford","Windsor","Rainbow",0,41.91805,-72.69305,5000,1913-08-31,1928
70383,"University of Connecticut","CONN","CONN00064668","Fabales","Fabaceae","Amphicarpaea monoica","Amphicarpaea","monoica","","",1919,9,4,"flowering","Middlesex","Essex","Essex",0,41.35166,-72.41666,5000,1919-09-04,1928
70384,"University of Connecticut","CONN","CONN00064689","Fabales","Fabaceae","Anthyllis vulneraria","Anthyllis","vulneraria","","",1951,6,17,"flowering","New London","Groton","Groton",0,41.34583,-72.03027,20000,1951-06-17,1951
70385,"University of Connecticut","CONN","CONN00064690","Fabales","Fabaceae","Anthyllis vulneraria","Anthyllis","vulneraria","","",1910,6,20,"flowering","Middlesex","Cromwell","Cromwell",0,41.60972,-72.66361,5000,1910-06-20,1951
70387,"University of Connecticut","CONN","CONN00064696","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1942,8,12,"flowering","New Haven","New Haven","Mill River",0,41.31638,-72.90611,20000,1942-08-12,1948
70388,"University of Connecticut","CONN","CONN00064697","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1892,8,1,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,NA,1892-08-01,1948
70390,"University of Connecticut","CONN","CONN00064699","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1944,8,17,"flowering","Tolland","Tolland","Tolland",0,41.87138,-72.36916,5000,1944-08-17,1948
70391,"University of Connecticut","CONN","CONN00064700","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1902,9,1,"flowering","Fairfield","Bridgeport","East Bridgeport",0,41.17416,-73.18083,20000,1902-09-01,1948
70392,"University of Connecticut","CONN","CONN00064701","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1948,8,8,"flowering","Windham","Chaplin","Darling Pond",0,41.80444,-72.12861,5000,1948-08-08,1948
70393,"University of Connecticut","CONN","CONN00064702","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1904,9,4,"fruiting","Litchfield","Plymouth","Greystone",0,41.61888,-73.04166,5000,1904-09-04,1948
70394,"University of Connecticut","CONN","CONN00064703","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1896,8,11,"flowering","Hartford","Hartford","South Meadows",0,41.73833,-72.66444,5000,1896-08-11,1948
70395,"University of Connecticut","CONN","CONN00064704","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1903,8,21,"flowering","Windham","Willimantic","Willimantic",0,41.71055,-72.20861,5000,1903-08-21,1948
70402,"University of Connecticut","CONN","CONN00064711","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1940,8,21,"flowering","New London","Colchester","Babcock Pond",0,41.53944,-72.39694,5000,1940-08-21,1948
70403,"University of Connecticut","CONN","CONN00064712","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1928,8,29,"flowering","Hartford","Rocky Hill","Connecticut River",0,41.66611,-72.62777,5000,1928-08-29,1948
70404,"University of Connecticut","CONN","CONN00064713","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1933,8,23,"flowering","New London","Groton","Groton",0,41.34583,-72.03027,20000,1933-08-23,1948
70411,"University of Connecticut","CONN","CONN00064720","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1892,8,18,"flowering/fruiting","Fairfield","Bridgeport","Bridgeport",0,41.18638,-73.19611,20000,1892-08-18,1948
70412,"University of Connecticut","CONN","CONN00064721","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1948,8,21,"flowering","Tolland","Coventry","Coventry",0,41.78444,-72.33944,5000,1948-08-21,1948
70427,"University of Connecticut","CONN","CONN00064736","Fabales","Fabaceae","Apios tuberosa","Apios","tuberosa","","",1944,8,13,"flowering","Windham","Scotland","Scotland",0,41.70027,-72.08361,5000,1944-08-13,1948
70434,"University of Connecticut","CONN","CONN00064772","Fabales","Fabaceae","Arachis hypogaea","Arachis","hypogaea","","",1933,9,7,"fruiting","New London","Groton","Groton",0,41.34583,-72.03027,20000,1933-09-07,1933
